Canonical_Isomeric_SMILES(sources: PubChem_ChEMBL_and_EMBL-EBI),CHEMBL_synonyms_PubChem_SID,Label: 0-Inactive  1-Active 
C[C@@H]1CC[C@H]([C@@H](C1)OCC#C)C(=C)C,CHEMBL236900,0
CN(C)C12CC(C(C(C1)C3=CC=CC=C3)C(C2)OC(=O)C4=CC=CC=C4)C5=CC=CC=C5,CHEMBL518332,0
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O,CHEMBL588619,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)C=NC4C5CC6CC(C5)CC4C6,CHEMBL1796420,0
CC1(OC(=O)C(=CC2=CC(=C(C=C2)OC)O)C(=O)O1)C,CHEMBL1214159,0
COC1=CC=C(C=C1)SC(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C(=O)C3=O)O,CHEMBL2316662,0
C1=CC(=CC(=C1)S(=O)(=O)N2C=C(C3=C2C=CC(=C3)Br)C4=NC(=NC=C4)N)C(F)(F)F,CHEMBL3426264,0
CCC(CC)N(C1=NC(=NC=C1Br)C#N)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C,CHEMBL1215766,0
CC(=O)C1=NN([C@@H]2N1C3=CC=CC=C3N4[C@]2(N(N=C4C(=O)C)C5=CC=CC=C5)C)C6=CC=CC=C6,CHEMBL1939613,0
C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)N2C=C(C3=C2C=CC(=C3)Br)C4=NC(=NC=C4)N,CHEMBL3426260,0
C1CN(C[C@@H]1N2CC(=O)N3[C@@H](C2=O)CC4=C([C@H]3C5=CN6C(=NN=N6)C=C5)NC7=CC=CC=C47)CC8=CC=CC=C8,CHEMBL2022221,0
CC(CCC(C)(C(=O)N)O)CN,CHEMBL489497,0
C[C@@]12[C@H]3CC[C@@H]([C@@]1(C(=O)OC2=O)C)O3,CHEMBL48449,0
C1CN(CCC1NC(=S)NC2=CN=CC=C2)CC3=CC=CC=C3,CHEMBL1652415,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)CNC4=CC=CC=C4Cl,CHEMBL1796545,0
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)OCC(CCO)CN4C=CC(=O)NC4=O,CHEMBL213863,0
CC(=CCC1=C2C(=C(C=C1)O)N(C3=CC(=C(C(=C3C2=O)O)CC=C(C)C)O)C)C,CHEMBL464846,0
COC1=CC=C(C=C1)CNC2=CC=CC3=C2N=C(N3)C(F)(F)F,CHEMBL1616151,0
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)OC(=O)C)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CHEMBL410525,0
CCC/C=C/C=C/C1=NC2=C(C=C(C=C2)OC)N3C1=CC=C3,CHEMBL3260212,0
CN1CCC2=CC(=O)[C@@H]3[C@H]([C@@H]21)C4=CC5=C(C=C4C(=O)O3)OCO5,CHEMBL2377302,0
C1=CC=C(C=C1)C2=CSC3=C2C(=NC=N3)SC4=NN=C5N4C=CC=C5,CHEMBL2089274,0
C1[C@H]([C@@H]1P(=O)(O)O)CN(C=O)O,CHEMBL205091,0
C[C@]12CCC[C@]([C@@H]1CCC(=C)[C@@H]2CCC3=CC(=O)OC3O)(C)C(=O)O,CHEMBL463691,0
CC1=NC2=C(C=C1)C(=O)C(=CC2=O)N3CCN(CC3)C4=CC=CC=C4,CHEMBL2041102,0
C1=CC(=C(C=C1S)Cl)O,CHEMBL473534,0
C1CCC(C1)C2=CC=C(C=C2)OC3=CC=C(C=C3)CN4CCSC4=S,CHEMBL234753,0
C1=CC(=CC(=C1)[N+](=O)[O-])/C=C/C(=O)/C=C/C2=CC(=CC=C2)[N+](=O)[O-],CHEMBL1770840,0
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC(=C3)O,CHEMBL138649,0
C1=CC(=CC=C1/C=C\2/C(=O)C3=C(O2)C=C(C=C3)O)OC4=CC=C(C=C4)Cl,CHEMBL3262118,0
CC(C)(C)C(=O)CN(CCCNC1=C2C=CC(=CC2=NC=C1)Cl)C(=O)C3=CC=NC=C3,CHEMBL563171,0
C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,CHEMBL164,0
C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)N=C(N)N.C(=O)(C(F)(F)F)O,CHEMBL1162155,0
C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,CHEMBL28626,0
C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,CHEMBL428,0
CC1=C2C(=C(C=C(C2=NC=C1)NC(C)CCCN)OC)OCCCCCC3=CC=CS3,CHEMBL1213871,0
COC1=C(C=C2C(=C1)CCN2C(=O)NC3=CC=CC(=C3)C4=CN=CC=C4)C(F)(F)F,CHEMBL14255,0
C[C@@]12[C@@H](C[C@H]3CCCC[C@]3([C@H](O1)OC)OO2)C4=CC=CC=C4,CHEMBL73192,1
C[C@@H]1CC[C@H]2[C@H]([C@@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C,CHEMBL361497,1
CC(=CCC/C(=C/CC/C(=C/CC[C@]1([C@@H](/C(=C(/C)\C=O)/CC[C@]1(C)O)CCCO)C)/C)/C)C,CHEMBL1173373,1
C[C@@H]1[C@@H]2[C@H](C(=O)O[C@H]3[C@@]24CO[C@]([C@@H]1O)([C@@H]4[C@@]5([C@@H](C3)C(=CC(=O)[C@H]5O)C)C)O)OC(=O)C,CHEMBL519243,1
COC1=C(C2=C(CCN[C@H]2CC3=CC=C(C=C3)O)C=C1)O,CHEMBL462757,1
CC(=C)C(=O)O[C@H]1C[C@@H]2[C@@]3([C@H]4[C@H]([C@H]([C@]2(C5=CC[C@H]([C@]15C)C6=COC=C6)C)O)OC[C@@]4(C=CC3=O)C)C,CHEMBL457713,1
C[C@H]1CC[C@@H]2[C@]3([C@@]1(CC4=C(O3)C=CC(=C4)OC(=S)N(C)C)C)CCCC2(C)C,CHEMBL463442,1
C1CN(CCC12OC3(C4CC5CC(C4)CC3C5)OO2)C(=O)C6=CC=CC=C6,CHEMBL386392,1
C1CC2(CCC1CNC(=O)C3=CN=CC=C3)OC4(C5CC6CC(C5)CC4C6)OO2,CHEMBL609849,1
C1C(C1C(=O)C2=CC=C(C=C2)NCC3=CC=CO3)C4=CC=C(C=C4)Cl,CHEMBL1290419,1
CC(=O)O[C@H]1C=C2CCN3[C@H]2[C@@H]([C@@H]1OC(=O)C)C4=CC5=C(C=C4C3)OCO5,CHEMBL465295,1
COC1=CC(=C(C=C1)C(C=C)/C=C/C2=CC=C(C=C2)OCC=C)OC,CHEMBL377949,1
CC(C)N\1C(=O)C(=O)N/C1=N\C(=NC2=CC(=C(C=C2)Cl)Cl)NOC(C)(C)C,CHEMBL1673010,1
C1CN[C@@H]([C@H]1OCC2=CC=CC=C2)CC(=O)CN3C=NC4=C(C3=O)N=CC=C4,CHEMBL552267,1
CCN(CC)CC(=O)OC1CC2(CC(C1C(C2)C3=CC=CC=C3)C4=CC=CC=C4)N5CCCC5,CHEMBL392519,1
CCCCC/C=C/C1=C(C=C(C(=C1CO)O)CC=C(C)C)O,CHEMBL1813662,1
CCNCCNC1=C2C=CC(=CC2=NC=C1)Cl,CHEMBL448846,1
CC(C)N=C(NC(=O)C(C)(C)C)/N=C/1\NC(=O)CN1C2=CC(=C(C=C2)Cl)Cl,CHEMBL1830385,1
CN(C)C(=O)N1CCC2(CC1)OC3(C4CC5CC(C4)CC3C5)OO2,CHEMBL220984,1
CCCCCCCCCCCCCC[C@H]([C@H]1CC[C@@H](O1)[C@@H](CC[C@@H](CCCCC[C@H](CC2=C[C@@H](OC2=O)C)O)O)O)O,CHEMBL504825,1
C1CCN2CC[C@H]3C(=C[C@@](CC/C=C\C1)([C@H]4[C@]3(C2)C[C@H]/5N4CCCC/C=C5)O)C6=NC=CC7=C6NC8=C7C=CC=C8[N+](=O)[O-],CHEMBL577207,1
C[C@]12CCC[C@]3(C1[C@@H](C=C4C2=CC(=O)OC4)OC3=O)C,CHEMBL1092152,1
CC1=C(C(=O)C2=C3N1C(=O)NC3=CC=C2)C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,CHEMBL572424,1
COC1=CC=C(C=C1)C2=CN(N=N2)CCCCCC(=O)NO,CHEMBL476902,1
CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC,CHEMBL50588,1
CC1(CC2=C(C(C(=C(N2NC3=CC=C(C=C3)Br)N)C#N)C4=C(N=C5C=CC(=CC5=C4)Cl)Cl)C(=O)C1)C,CHEMBL2041015,1
C1CC2(CCC1CC(=O)N3CCS(=O)(=O)CC3)OC4(C5CC6CC(C5)CC4C6)OO2,CHEMBL583476,1
CCCCN1C(=O)C(=O)N(C1=S)CCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL512253,1
CC1=CC(=NC(=N1)NCCCCCCNC2=C3C=CC(=CC3=NC=C2)Cl)N4CCN(CC4)C,CHEMBL3817973,1
C[C@H]1C[C@H]2CC(CC3=CC[C@H]4[C@H]([C@H]23)[C@@H]1CC[C@]4(C)C#N)(C)C,CHEMBL469277,1
C1=CC=C(C=C1)/C=C/C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)NC2=CC=CC3=C2N=CC=C3,CHEMBL220692,1
C1CC2(CCC1CC(=O)O)OC3(C4CC5CC(C4)CC3C5)OO2,CHEMBL388806,1
CCC1=C(C(=O)C=CN1CCCCNC2=C3C=CC(=CC3=NC=C2)Cl)O,CHEMBL2407849,1
CCC1=C(C(=O)C=CN1CCCNC2=C3C=CC(=CC3=NC=C2)Cl)O,CHEMBL2407848,1
CC1=CC(=C/C(=C\NC2=CC=C(C=C2)NC3=C4C=CC(=CC4=NC=C3)Cl)/C1=O)/C=C/C(=O)C5=CC=C(C=C5)OC,CHEMBL2022034,1
C1=CC=NC(=C1)C2=CN(N=N2)CCCCCC(=O)NO,CHEMBL478308,1
C1=CC(=CN=C1)C2=CN(N=N2)CCCCCC(=O)NO,CHEMBL478117,1
CS(=O)(=O)CC(=O)NCC1CCC2(CC1)OC3(C4CC5CC(C4)CC3C5)OO2,CHEMBL601053,1
CCNC(=O)NCC1CCC2(CC1)OC3(C4CC5CC(C4)CC3C5)OO2,CHEMBL592014,1
CC(C)(C)C1=CC(=CC(=C1O)C=NC2=CC=C(C=C2)NC3=C4C=CC(=CC4=NC=C3)Cl)/C=C/C(=O)C5=CC=C(C=C5)Cl,CHEMBL2022036,1
C[C@H]1CCC[C@H]1N(C2=NC(=NC=C2Br)C#N)NC(=O)C3=CC=C(C=C3)CN4CCN(CC4)C,CHEMBL1214917,1
C[C@@H]1CCC[C@H]1N(C2=NC(=NC=C2Br)C#N)NC(=O)C3=CC=C(C=C3)CN4CCN(CC4)C,CHEMBL1214918,1
CC1=NC2=C3C(=CC(=C2C4=C1C=CO4)OC)C=CC=N3,CHEMBL448801,1
CCC(CC)CN(C1=NC(=NC=C1Br)C#N)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C,CHEMBL1215696,1
CC(C)CCN(C1=NC(=NC=C1Br)C#N)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C,CHEMBL1215630,1
CCCC(=O)O[C@@]1(CCC2[C@H](C(=O)O[C@]3(CC/C=C(\CC4[C@H]1[C@H]2C3O4)/C)C)C)C,CHEMBL495478,1
CC(C)OC1=NC2=C(C(=C1)NC3(CC3)CCCN)N=C(C=C2)OC,CHEMBL391338,1
COC(=O)/C(=C/CN1C(=NC=C(C1=O)NC(=O)OCC2=CC=CC=C2)C3=CC=CC=C3)/COC(=O)C4=CC=CC=C4,CHEMBL432981,1
COC1=CC=C(C=C1)C(=O)/C=C/C2=CC(=C(C=C2)OCC3=CN(N=N3)C4=C5C=CC(=CC5=NC=C4)Cl)OC,CHEMBL1290202,1
CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2.OP(=O)(O)O.OP(=O)(O)O,CHEMBL43128,1
C[C@H]1C[C@H]2C[C@H]([C@@]([C@@H]3[C@@H]2[C@@H]4[C@@H]1CC[C@]([C@H]4CC3)(C)NC=O)(C)C#N)C,CHEMBL562220,1
C1CN(CCN1C2=CC=C(C=C2)C(=O)C3CC3C4=CC=C(C=C4)Cl)C5=C(C(=CC=C5)Cl)Cl,CHEMBL1290193,1
C1=CC(=CC=C1CCC(CN2C=CN=C2)OCC3=CC=C(C=C3)F)Cl.Cl,CHEMBL557374,1
CC1=CC(=NC(=N1)NCCCCCCO)NCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL3819137,1
CC1=CC(=NC(=N1)NCCCCCCNC2=C3C=CC(=CC3=NC=C2)Cl)Cl,CHEMBL2089237,1
CCN(CC)CCCNC1=C2C=CC(=CC2=NC=C1)Cl,CHEMBL144037,1
CC1=CC(=NC(=N1)NCCCNC2=C3C=CC(=CC3=NC=C2)Cl)N4CCOCC4,CHEMBL3819162,1
CC1=CC(=NC(=N1)Cl)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL2089232,1
CC1=CC(=NC(=N1)NCCNC2=C3C=CC(=CC3=NC=C2)Cl)N4CCCCC4,CHEMBL3818006,1
C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,CHEMBL388978,1
CC1=CC(=NC(=N1)NCCCCO)NCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL3819282,1
C1CCN(CC1)C2=NC(=CC(=N2)Cl)NCCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL3819580,1
CCN(CC)CCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(F)(F)F,CHEMBL1835295,1
C1=CC2=C(C=CN=C2C=C1Cl)NCCNC3=CC(=NC(=N3)Cl)Cl,CHEMBL3819228,1
CC1=CC(=NC(=N1)NC2=CC=CC=C2)N3CCN(CC3)C4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL3818818,1
C1=CC2=C(C=CN=C2C=C1Cl)NCCNC3=NC(=NC=C3)NCCCCCO,CHEMBL3817994,1
CC1=CC(=NC(=N1)Cl)NCCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL2089231,1
CN[C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,CHEMBL809,1
CC1=CC(=NC(=N1)NCCO)NCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL3818795,1
C1=CC2=C(C=CN=C2C=C1Cl)NCCCNC3=NC(=NC=C3)NCCO,CHEMBL3819257,1
CC1=CC(=NC(=N1)NCCO)NCCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL3818983,1
C1=CC2=C(C=CN=C2C=C1Cl)NCCCCNC3=NC(=NC=C3)NCCCCCCO,CHEMBL3819177,1
CC1=CC(=NC(=N1)N2CCNCC2)N3CCN(CC3)C4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL3819205,1
C1CN(CCN1C2=C3C=CC(=CC3=NC=C2)Cl)C4=NC(=NC=C4)NC5=CC=CC=C5,CHEMBL3819084,1
CN1/C(=C/C=C/2\C=NC3=CC=CC=C32)/C=CC4=CC=CC=C41,CHEMBL1652417,1
CNC(=O)C1=CC=C(C=C1)C2=CN=C3N2C=C(N=C3)C(=O)N(C)C4=CC=C(C=C4)Cl,CHEMBL3325608,1
C1COCCN1C2=NC(=CC(=N2)Cl)NCCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL3817996,1
CC1=CC(=NC(=N1)Cl)NCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL2089230,1
COC1=CC(=CC(=C1)NC2=NC=CC(=N2)N3CCN(CC3)C4=C5C=CC(=CC5=NC=C4)Cl)OC,CHEMBL3817937,1
C1=CC2=C(C=CN=C2C=C1Cl)NCCNC3=NC(=NC=C3)NCCO,CHEMBL3818858,1
C1=CC2=C(C=CN=C2C=C1Cl)NCCNC3=NC(=NC=C3)NCCCCO,CHEMBL3818190,1
CC1=CC(=NC(=N1)N2CCOCC2)NCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL2089242,1
C1COCCN1C2=NC(=CC(=N2)Cl)NCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL3818712,1
CS(=O)(=O)O.C1CC2(CCC1CNC(=O)C(=O)NC3CCNCC3)OC4(C5CC6CC(C5)CC4C6)OO2,CHEMBL601499,1
COC1=C(C=C2C(=C1)CCN2C(=O)NC3=CC(=CC(=C3)C4=CN=CC=C4)F)C(F)(F)F,CHEMBL14276,1
COC1=C(C=C(C=C1)Cl)C(=O)/C=C/C2=CC3=CC=CC=C3N=C2,CHEMBL220878,1
C1=CC=C(C=C1)N2C(=O)C(=O)N(C2=S)CCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL466229,1
CC(COC1=NC(=NC(=C1)N)N)NC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL2312436,1
C1CN(C2=C1C=CC(=C2)Br)C(=O)NC3=CC(=CC(=C3)C4=CN=CC=C4)OC(F)(F)F,CHEMBL2172619,1
CCCOC(=O)C1=C(CSC1=NC2=CC3=CC=CC=C3C=C2)O,CHEMBL2431489,1
CCCOC1=C(C=CC(=C1)CC2=CN=C(N=C2N)N)OCC3=CC(=C(C(=C3)OC)OC)OC,CHEMBL22139,1
CCN(CC1=CC=CC=C1)CC(COCC2=CC=CC=C2)O,CHEMBL230956,1
CCN(CC)C(C1=CC(=CC=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)C4=NN=NN4CCN5CCOCC5,CHEMBL2413886,1
CC[C@H]1CN2CCC3C([C@H]2C[C@@H]1C[C@H]4C5=C(CCN4)C6=CC=CC=C6N5)NC7=CC=CC=C37,CHEMBL486025,1
CCC/C=C/C=C/C1=NC2=C(C=CC(=C2)OC)N3C1=CC=C3,CHEMBL3260211,1
C1=CC(=CC=C1S(=O)(=O)NCCCNC2=C3C=CC(=CC3=NC=C2)Cl)Cl,CHEMBL3601507,1
C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,CHEMBL7976,1
CC(CCCNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)N)NC1=C2C(=CC(=C1)OC)C=CC=N2,CHEMBL2022091,1
CCN(CC)CCCN1CCN(CC1)C(=O)C2=CC=CC(=C2)C3=NOC(=N3)C(F)(F)F,CHEMBL534391,1
CC(C)(C)C1=NN(C(=C1)C(=O)NC2=NC(=CS2)CO)CC3=CC=CC=C3,CHEMBL1917673,1
CN1C(=C(N(C1=N)C)O)/C=C/2\C=NC3=C2C=CC(=C3)Br,CHEMBL463249,1
C/C=C\1/CN2CCC3=C([C@@H]2C[C@@H]1CC4=NC=CC5=C4NC6=CC=CC=C56)NC7=CC=CC=C37,CHEMBL490322,1
C1=CC(=CC=C1NC(=S)NC2=CC=C(C=C2)N=C(N)N)N=C(N)N.Cl,CHEMBL556563,1
C1CN=C(N1)NC2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)NC4=NCCN4.Cl,CHEMBL532729,1
C1CCC(CC1)C(=O)CN(CCNC2=C3C=CC(=CC3=NC=C2)Cl)C(=O)C4=NC=CN=C4,CHEMBL552283,1
C1CC1CN(CCCN2CCN(CC2)CCCNC3=C4C=CC(=CC4=NC=C3)Cl)C(=O)CCN,CHEMBL90430,1
CN1CCN(CC1)CC2=C(C=CC(=C2O)/C=N/NC(=O)NCCNC3=C4C=CC(=CC4=NC=C3)Cl)O,CHEMBL387860,1
CN(C)CCCNC1=CC=C(C=C1)C(=O)C2CC2C3=CC=C(C=C3)Cl,CHEMBL1290305,1
C1CN(C2=C1C=C(C=C2)C(F)(F)F)C(=O)NC3=CC(=CC(=C3)C4=CN=CC=C4)OC(F)(F)F,CHEMBL2169976,1
C1COC(=N1)C2=CC(=CC=C2)NC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL1807308,1
C1CN(CCN1CCC(=O)N/N=C/C2=CC=CC=C2O)C3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL3127945,1
CCN1CCN(CC1)C2=NC(=NC(=C2)C)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL3819572,1
C1=CC(=CC=C1NC2=NC(=NC=C2)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl)Br,CHEMBL3353682,1
C[C@H](C[C@H](C=C(C)C)OC(=O)C)[C@H]1CC[C@@]2([C@@]1(CC[C@@]3([C@H]2[C@H](C=C4[C@H]3CC[C@@H](C4(C)C)OC(=O)C)OC(=O)C)C)C)C,CHEMBL1928853,1
CN1CCN(CC1)C2=NC(=NC(=N2)N3CCCCC3)NCCNC4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL593645,1
CC1=CC(=NC(=N1)NCCCCCCNC2=C3C=CC(=CC3=NC=C2)Cl)N4CCOCC4,CHEMBL3817993,1
CN1CCN(CC1)C2=NC(=NC(=N2)NCCCNC3=C4C=CC(=CC4=NC=C3)Cl)N5CCOCC5,CHEMBL604996,1
CC(C)(C)CC(=O)N1CCC2(CC1)OC3(C4CC5CC(C4)CC3C5)OO2,CHEMBL375086,1
CC1=CC(=C2C=C(C=CC2=N1)NC(=O)NC3=CC(=C(C=C3)Cl)Cl)NC(=O)C4=CC=CC=C4,CHEMBL467865,1
C1=CC=C(C(=C1)N2C(=O)C(=O)N(C2=S)CCCNC3=C4C=CC(=CC4=NC=C3)Cl)Cl,CHEMBL466127,1
COC1=C(C(=C(C=C1)/C=C/C(=O)C2=CC(=C(C=C2)OCC3=CN(N=N3)C4=C5C=CC(=CC5=NC=C4)Cl)OC)OC)OC,CHEMBL1288757,1
C1CC2(CCC1CN3C=CN=C3)OC4(C5CC6CC(C5)CC4C6)OO2.Cl,CHEMBL535174,1
CC1=NN(C(=C1C2CC(=NN2C3=CC=C(C=C3)OC)C4=CC=C(C=C4)F)OC5=CC=C(C=C5)F)C6=CC=CC=C6,CHEMBL3317544,1
CC(=O)N1C(CC(=N1)C2=CC=C(C=C2)NC3=C4C=CC(=CC4=NC=C3)Cl)C5=CC=CC=C5,CHEMBL2417844,1
C1N(C(=O)C2=CC=CC=C2S1)CCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL219009,1
C/C(=N\NC(=S)NCCNC1=C2C=CC(=CC2=NC=C1)Cl)/CC(=O)C3=CC(=C(C=C3)Cl)Cl,CHEMBL250154,1
CCC(C)C1=C2C(=CC(=C1)C3OCC(OO3)C(=C)C4=CC=C(C=C4)F)C=C(C(=O)O2)C(=O)OCC,CHEMBL2029943,1
C1=CC(=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)CO,CHEMBL2071265,1
CC(C)N1CCN=C1NC(=NC23CC4CC(C2)CC(C4)C3)NC5=CC(=C(C=C5)Cl)Cl,CHEMBL1828778,1
CCC1=CC(=C(N=C1)Cl)C(C(=C)C#N)O,CHEMBL200330,1
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)Br)N3CCN(CC3)C4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL3818749,1
C1CCCC(CCC1)NCC(C2=CC(=C(C=C2)Cl)Cl)O,CHEMBL464856,1
C1=CC(=CC=C1NC2=C3C=CC(=CC3=NC=C2)Cl)NC4=NC(=NC(=C4)N)N,CHEMBL2312443,1
CC(C)N=C(C1=CC2=C(C=C1)C=C(O2)CCCCCC3=CC4=C(O3)C=C(C=C4)C(=NC(C)C)N)N,CHEMBL239073,1
CC1=CSC2=NC(=C(C(N12)C3=CC=C(C=C3)OC)C(=O)/C=C/C4=CC=C(C=C4)F)/C=C/C5=CC=C(C=C5)F,CHEMBL2063350,1
CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](CN2CCN(CC2)CC3=CC=C(C=C3)[N+](=O)[O-])O,CHEMBL492134,1
CCCCCCCCCCCCCCCCNC1=CC=C(C=C1)C(=O)C2CC2C3=CC=C(C=C3)Cl,CHEMBL1290646,1
CC(C)N=C(C1=CC2=C(C=C1)OC(=C2)CCC3=CC4=C(O3)C=CC(=C4)C(=NC(C)C)N)N,CHEMBL238714,1
CC1=C(C(=O)C(=C(N1)C)Br)C2=CC=C(C=C2)OC3=CC(=CC=C3)Cl,CHEMBL505435,1
CC1=C(C(=O)C(=C(N1)C)Cl)C2=CC=C(C=C2)OC3=CC(=CC=C3)Cl,CHEMBL468198,1
C1=CC=C(C=C1)/C=N/N=C(/CC(C2=CC3=CC=CC=C3C4=CC=CC=C42)O)\N,CHEMBL3335117,1
C1CN=C(N1)C2=CC3=C(C=C2)C=C(O3)CCC4=CC5=C(O4)C=C(C=C5)C6=NCCN6,CHEMBL239339,1
C1CN(CCN1C2=CC=C(C=C2)C(=N)N)C3=CC=C(C=C3)C(=N)N,CHEMBL9126,1
CO[C@H]1C[C@H]2[C@]3(C=C1)[C@H](CN2[C@@H](C4=CC5=C(C=C34)OCO5)O)O,CHEMBL1169873,1
C1CCN(CC1)C23CC(C(C(C2)C4=CC=C(C=C4)Cl)C(C3)O)C5=CC=C(C=C5)Cl,CHEMBL220191,1
CN(C(=O)COC(C1=CC=C(C=C1)OC)P(=O)(O)O)O,CHEMBL3342262,1
C1CN=C(N1)C2=CC3=C(C=C2)C=C(O3)CC4=CC5=C(O4)C=C(C=C5)C6=NCCN6,CHEMBL238713,1
C1=CC=C(C=C1)/C=N/N=C(/CC(C2=CC=CC3=CC=CC=C32)O)\N,CHEMBL3335092,1
C1=CC(=CC=C1C2=CN=C(N=C2)C3=CC=C(C=C3)C(=N)N)C(=N)N,CHEMBL211920,1
C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C(C/C(=N/N=C/C4=CC=C(C=C4)F)/N)O,CHEMBL3335118,1
CC1(CC2=C(C(C(=C(N2NC3=CC=C(C=C3)F)N)C#N)C4=CC5=CC=CC=C5N=C4Cl)C(=O)C1)C,CHEMBL2040935,1
C[C@@]1(CCC2=C(C1)C(=O)C[C@@H]3[C@@]2(CC[C@@H](C3(C)CO)O)C)C=C,CHEMBL254844,1
CC1=CC=C(C=C1)S(=O)(=O)NCCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL3601506,1
CCC(C)C1=CC(=CC(=C1O)C=NCCNC2=C3C=CC(=CC3=NC=C2)Cl)/C=C/C(=O)C4=CC=C(C=C4)Cl,CHEMBL2022650,1
C1COCCN1CCNC2=NC(=NC(=N2)NCCCNC3=C4C=CC(=CC4=NC=C3)Cl)N5CCOCC5,CHEMBL594583,1
C1CCN(CC1)C2=NC(=NC(=N2)NCCCN3CCOCC3)NCCCNC4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL593886,1
CCC(CC)C(=O)NC(=NC(C)C)/N=C/1\NC(=O)CN1C2=C(C(=CC=C2)Cl)Cl,CHEMBL1830386,1
CC(C)(C)C1=CC(=CC(=C1O)C=NCCNC2=C3C=CC(=CC3=NC=C2)Cl)/C=C/C(=O)C4=CC=C(C=C4)Cl,CHEMBL2022026,1
C1CCN(CC1)C23CCNC(C(C2)C4=CC=C(C=C4)Cl)C(C3)C5=CC=C(C=C5)Cl,CHEMBL216966,1
